order_id,passenger_price,recommended_price,price_increase_percent,is_done
7889365407,250.0,360,+44.0%,cancel
7889366886,200.0,315,+57.5%,cancel
7889368197,300.0,400,+33.3%,cancel
7889370346,250.0,340,+36.0%,done
7889370346,250.0,340,+36.0%,done
7889370708,250.0,325,+30.0%,done
7889370894,250.0,330,+32.0%,done
7889372117,180.0,220,+22.2%,done
7889372156,150.0,190,+26.7%,cancel
7889372362,250.0,310,+24.0%,done
7889373332,500.0,620,+24.0%,cancel
7889374403,200.0,270,+35.0%,cancel
7889375116,250.0,340,+36.0%,done
7889375518,200.0,270,+35.0%,done
7889376588,200.0,290,+45.0%,cancel
7889377445,150.0,190,+26.7%,cancel
7889380856,200.0,250,+25.0%,done
7889381219,200.0,250,+25.0%,done
7889381219,200.0,250,+25.0%,done
7889381219,200.0,250,+25.0%,done
7889383263,200.0,250,+25.0%,cancel
7889389938,200.0,250,+25.0%,done
7889389938,200.0,250,+25.0%,done
7889390387,180.0,220,+22.2%,done
7889390455,200.0,250,+25.0%,done
7889392489,200.0,250,+25.0%,done
7889393018,150.0,210,+40.0%,cancel
7889393907,250.0,310,+24.0%,done
7889394966,200.0,260,+30.0%,done
7889394966,200.0,260,+30.0%,cancel
7889395593,450.0,630,+40.0%,cancel
7889395679,200.0,250,+25.0%,done
7889396330,200.0,270,+35.0%,done
7889398583,200.0,260,+30.0%,done
7889400799,300.0,500,+66.7%,cancel
7889402996,180.0,220,+22.2%,done
7889403937,150.0,190,+26.7%,cancel
7889404632,200.0,260,+30.0%,cancel
7889405138,250.0,325,+30.0%,done
7889405845,200.0,250,+25.0%,cancel
7889406509,150.0,210,+40.0%,cancel
7889406841,200.0,280,+40.0%,cancel
7889407389,200.0,250,+25.0%,done
7889407464,200.0,280,+40.0%,cancel
7889407464,200.0,280,+40.0%,cancel
7889407994,200.0,260,+30.0%,done
7889408598,200.0,250,+25.0%,done
7889410035,150.0,190,+26.7%,cancel
7889410145,300.0,400,+33.3%,done
7889411861,180.0,230,+27.8%,done
7889412091,150.0,190,+26.7%,cancel
7889412841,200.0,330,+65.0%,cancel
7889413149,200.0,250,+25.0%,done
7889413848,180.0,240,+33.3%,cancel
7889414154,200.0,260,+30.0%,cancel
7889414243,200.0,250,+25.0%,cancel
7889416378,200.0,250,+25.0%,done
7889418641,180.0,220,+22.2%,done
7889418641,180.0,220,+22.2%,done
7889419420,100.0,140,+40.0%,cancel
7889420233,150.0,190,+26.7%,cancel
7889420634,150.0,245,+63.3%,cancel
7889421362,150.0,190,+26.7%,cancel
7889421780,200.0,250,+25.0%,done
7889422127,200.0,280,+40.0%,cancel
7889422382,200.0,260,+30.0%,cancel
7889422382,200.0,260,+30.0%,cancel
7889422383,200.0,280,+40.0%,cancel
7889423735,150.0,190,+26.7%,cancel
7889423735,150.0,190,+26.7%,cancel
7889423839,200.0,250,+25.0%,done
7889425094,200.0,260,+30.0%,cancel
7889425281,200.0,250,+25.0%,cancel
7889425858,150.0,190,+26.7%,cancel
7889425900,200.0,260,+30.0%,done
7889426381,200.0,250,+25.0%,done
7889426677,250.0,310,+24.0%,done
7889427260,150.0,210,+40.0%,cancel
7889427699,200.0,260,+30.0%,done
7889428921,200.0,290,+45.0%,done
7889429073,150.0,190,+26.7%,cancel
7889429666,200.0,250,+25.0%,done
7889431515,180.0,220,+22.2%,done
7889432143,200.0,260,+30.0%,cancel
7889432181,200.0,260,+30.0%,cancel
7889432369,150.0,190,+26.7%,cancel
7889432601,250.0,330,+32.0%,done
7889433080,250.0,350,+40.0%,done
7889433087,200.0,250,+25.0%,done
7889433343,150.0,220,+46.7%,cancel
7889433343,150.0,220,+46.7%,cancel
7889434473,200.0,250,+25.0%,done
7889435416,150.0,190,+26.7%,cancel
7889435416,150.0,190,+26.7%,cancel
7889435416,150.0,190,+26.7%,cancel
7889437123,200.0,250,+25.0%,done
7889438257,200.0,240,+20.0%,done
7889438272,400.0,520,+30.0%,done
7889438353,250.0,320,+28.0%,done
7889439991,200.0,240,+20.0%,done
7889441139,160.0,200,+25.0%,cancel
7889442439,200.0,240,+20.0%,done
7889445470,150.0,210,+40.0%,cancel
7889446047,150.0,190,+26.7%,cancel
7889447788,200.0,240,+20.0%,done
7889447814,180.0,220,+22.2%,done
7889449261,300.0,380,+26.7%,done
7889449812,200.0,240,+20.0%,done
7889450285,400.0,550,+37.5%,cancel
7889452471,300.0,390,+30.0%,done
7889453363,200.0,240,+20.0%,done
7889453363,200.0,240,+20.0%,done
7889453792,200.0,240,+20.0%,done
7889453792,200.0,240,+20.0%,done
7889455017,180.0,230,+27.8%,done
7889456704,250.0,325,+30.0%,done
7889457393,170.0,240,+41.2%,done
7889457393,170.0,240,+41.2%,done
7889460838,100.0,140,+40.0%,cancel
7889461833,250.0,320,+28.0%,done
7889461995,250.0,315,+26.0%,done
7889463040,200.0,260,+30.0%,done
7889463105,150.0,190,+26.7%,cancel
7889464466,250.0,320,+28.0%,done
7889469288,250.0,300,+20.0%,done
7889469696,200.0,250,+25.0%,done
7889472357,250.0,320,+28.0%,done
7889474392,300.0,430,+43.3%,cancel
7889476152,200.0,240,+20.0%,done
7889492196,200.0,250,+25.0%,cancel
7889492834,200.0,270,+35.0%,cancel
7889493649,150.0,185,+23.3%,cancel
7889495739,150.0,180,+20.0%,cancel
7889496198,200.0,250,+25.0%,done
7889499172,250.0,315,+26.0%,done
7889500969,150.0,190,+26.7%,cancel
7889506150,200.0,240,+20.0%,done
7889510884,200.0,250,+25.0%,done
7889516966,200.0,240,+20.0%,done
7889518074,200.0,250,+25.0%,done
7889519523,250.0,300,+20.0%,done
7889519911,180.0,220,+22.2%,done
7889519924,150.0,190,+26.7%,cancel
7889519924,150.0,190,+26.7%,cancel
7889520039,200.0,240,+20.0%,done
7889520615,300.0,380,+26.7%,done
7889520806,200.0,240,+20.0%,done
7889521744,150.0,180,+20.0%,cancel
7889523257,250.0,300,+20.0%,done
7889526278,200.0,270,+35.0%,cancel
7889539430,200.0,240,+20.0%,done
7889539552,250.0,320,+28.0%,done
7889543472,200.0,270,+35.0%,cancel
7889547076,150.0,200,+33.3%,cancel
7889549582,200.0,240,+20.0%,cancel
7889550624,150.0,190,+26.7%,done
7889551080,200.0,240,+20.0%,done
7889553007,250.0,320,+28.0%,done
7889554120,250.0,370,+48.0%,cancel
7889554958,250.0,300,+20.0%,done
7889555110,180.0,240,+33.3%,cancel
7889555718,150.0,200,+33.3%,cancel
7889556518,180.0,220,+22.2%,cancel
7889556892,150.0,180,+20.0%,cancel
7889556892,150.0,180,+20.0%,cancel
7889556938,150.0,180,+20.0%,cancel
7889561789,200.0,240,+20.0%,done
7889561789,200.0,240,+20.0%,done
7889562473,150.0,200,+33.3%,cancel
7889562777,200.0,240,+20.0%,done
7889563029,250.0,315,+26.0%,done
7889567535,200.0,245,+22.5%,done
7889567913,200.0,245,+22.5%,cancel
7889568635,200.0,260,+30.0%,cancel
7889569827,200.0,240,+20.0%,done
7889570025,150.0,180,+20.0%,cancel
7889573951,150.0,190,+26.7%,cancel
7889575792,300.0,380,+26.7%,done
7889577071,200.0,240,+20.0%,done
7889577657,220.0,280,+27.3%,done
7889580095,200.0,240,+20.0%,done
7889580095,200.0,240,+20.0%,done
7889580199,500.0,670,+34.0%,cancel
7889581259,250.0,315,+26.0%,cancel
7889583221,150.0,180,+20.0%,cancel
7889583461,300.0,380,+26.7%,cancel
7889583706,200.0,250,+25.0%,done
7889584764,180.0,240,+33.3%,cancel
7889586721,200.0,240,+20.0%,done
7889588161,150.0,200,+33.3%,cancel
7889589484,200.0,250,+25.0%,cancel
7889589814,250.0,300,+20.0%,done
7889589814,250.0,300,+20.0%,done
7889589928,150.0,185,+23.3%,cancel
7889589928,150.0,185,+23.3%,cancel
7889590465,100.0,140,+40.0%,cancel
7889590465,100.0,140,+40.0%,cancel
7889592599,1800.0,1960,+8.9%,done
7889594340,200.0,240,+20.0%,done
7889594439,200.0,240,+20.0%,done
7889595960,200.0,240,+20.0%,done
7889596105,300.0,430,+43.3%,done
7889598671,200.0,260,+30.0%,done
7889599044,600.0,820,+36.7%,cancel
7889599366,250.0,320,+28.0%,done
7889599763,200.0,250,+25.0%,cancel
7889599862,150.0,190,+26.7%,cancel
7889600069,150.0,190,+26.7%,cancel
7889600069,150.0,190,+26.7%,cancel
7889603282,200.0,280,+40.0%,done
7889606163,150.0,200,+33.3%,cancel
7889606264,150.0,190,+26.7%,cancel
7889606351,150.0,200,+33.3%,cancel
7889608272,300.0,400,+33.3%,done
7889609395,250.0,300,+20.0%,cancel
7889610338,150.0,210,+40.0%,cancel
7889610356,250.0,320,+28.0%,done
7889610954,150.0,190,+26.7%,cancel
7889612892,200.0,250,+25.0%,done
7889613088,170.0,230,+35.3%,done
7889613088,170.0,230,+35.3%,done
7889613966,300.0,380,+26.7%,cancel
7889616457,200.0,305,+52.5%,done
7889616834,150.0,210,+40.0%,cancel
7889617401,200.0,300,+50.0%,cancel
7889617755,250.0,350,+40.0%,done
7889617755,250.0,350,+40.0%,cancel
7889617819,200.0,265,+32.5%,done
7889618594,250.0,350,+40.0%,done
7889618873,150.0,210,+40.0%,cancel
7889619184,100.0,140,+40.0%,cancel
7889622607,250.0,350,+40.0%,done
7889623303,200.0,280,+40.0%,cancel
7889623769,200.0,310,+55.0%,done
7889626122,200.0,265,+32.5%,done
7889627132,180.0,260,+44.4%,done
7889627260,150.0,210,+40.0%,cancel
7889627794,200.0,265,+32.5%,done
7889627822,250.0,360,+44.0%,done
7889628679,300.0,430,+43.3%,cancel
7889629151,500.0,790,+58.0%,done
7889630121,200.0,290,+45.0%,cancel
7889630344,250.0,390,+56.0%,done
7889632182,150.0,210,+40.0%,cancel
7889633049,250.0,390,+56.0%,done
7889634554,180.0,280,+55.6%,cancel
7889635363,250.0,360,+44.0%,done
7889636792,200.0,265,+32.5%,done
7889636919,150.0,210,+40.0%,cancel
7889637077,170.0,230,+35.3%,done
7889637916,250.0,330,+32.0%,done
7889638474,150.0,210,+40.0%,cancel
7889638587,180.0,240,+33.3%,done
7889639225,250.0,360,+44.0%,done
7889639685,200.0,280,+40.0%,done
7889640461,250.0,330,+32.0%,done
7889640538,200.0,290,+45.0%,cancel
7889641163,200.0,265,+32.5%,done
7889641904,180.0,290,+61.1%,cancel
7889642224,150.0,210,+40.0%,cancel
7889644436,200.0,275,+37.5%,done
7889645841,200.0,265,+32.5%,done
7889645841,200.0,265,+32.5%,done
7889646460,250.0,330,+32.0%,done
7889648098,150.0,210,+40.0%,cancel
7889649459,200.0,265,+32.5%,done
7889650047,2000.0,2570,+28.5%,cancel
7889650869,270.0,390,+44.4%,done
7889651494,200.0,265,+32.5%,done
7889653020,200.0,265,+32.5%,done
7889655670,200.0,310,+55.0%,done
7889656301,150.0,210,+40.0%,cancel
7889659804,160.0,220,+37.5%,cancel
7889661428,200.0,290,+45.0%,done
7889661982,200.0,265,+32.5%,done
7889664245,200.0,280,+40.0%,cancel
7889665297,400.0,560,+40.0%,done
7889665587,150.0,210,+40.0%,cancel
7889665587,150.0,210,+40.0%,cancel
7889666351,200.0,280,+40.0%,cancel
7889666568,400.0,560,+40.0%,done
7889667004,200.0,265,+32.5%,done
7889667004,200.0,265,+32.5%,done
7889667389,200.0,250,+25.0%,done
7889667733,150.0,200,+33.3%,cancel
7889668822,200.0,250,+25.0%,done
7889670193,180.0,230,+27.8%,done
7889672939,300.0,540,+80.0%,cancel
7889675970,200.0,250,+25.0%,done
7889678208,200.0,250,+25.0%,done
7889678661,150.0,200,+33.3%,cancel
7889683453,60.0,80,+33.3%,done
7889683845,60.0,80,+33.3%,done
7889684346,60.0,80,+33.3%,done
7889693195,150.0,210,+40.0%,cancel
7889694708,150.0,210,+40.0%,cancel
7889694708,150.0,210,+40.0%,cancel
7889695051,200.0,255,+27.5%,done
7889696738,200.0,260,+30.0%,cancel
7889696965,150.0,210,+40.0%,cancel
7889696965,150.0,210,+40.0%,cancel
7889697429,200.0,260,+30.0%,cancel
7889700536,150.0,210,+40.0%,cancel
7889701278,200.0,260,+30.0%,cancel
7889702380,200.0,280,+40.0%,done
7889703925,200.0,250,+25.0%,done
7889704231,300.0,380,+26.7%,cancel
7889704679,200.0,250,+25.0%,done
7889710449,150.0,210,+40.0%,cancel
7889713577,200.0,270,+35.0%,cancel
7889716965,250.0,340,+36.0%,done
7889778887,300.0,405,+35.0%,done
7889782299,150.0,210,+40.0%,cancel
7889804803,200.0,320,+60.0%,cancel
7889812521,150.0,210,+40.0%,cancel
7889812889,250.0,330,+32.0%,cancel
7889813678,200.0,250,+25.0%,done
7889815641,100.0,140,+40.0%,cancel
7889816778,150.0,230,+53.3%,cancel
7889816799,180.0,250,+38.9%,cancel
7889817537,180.0,240,+33.3%,cancel
7889818076,250.0,330,+32.0%,done
7889818365,250.0,330,+32.0%,done
7889818549,250.0,330,+32.0%,done
7889820281,130.0,180,+38.5%,cancel
7889820281,130.0,180,+38.5%,cancel
7889820524,250.0,330,+32.0%,done
7889820623,100.0,140,+40.0%,cancel
7889821120,200.0,250,+25.0%,done
7889821120,200.0,250,+25.0%,cancel
7889821556,250.0,330,+32.0%,done
7889821819,180.0,220,+22.2%,done
7889823147,150.0,200,+33.3%,cancel
7889824007,200.0,250,+25.0%,done
7889824995,250.0,325,+30.0%,done
7889826184,200.0,270,+35.0%,done
7889826386,250.0,325,+30.0%,done
7889826749,200.0,250,+25.0%,done
7889827212,200.0,290,+45.0%,cancel
7889827212,200.0,290,+45.0%,cancel
7889827787,250.0,330,+32.0%,cancel
7889828082,250.0,325,+30.0%,done
7889830030,250.0,325,+30.0%,done
7889832735,200.0,250,+25.0%,done
7889832745,150.0,240,+60.0%,cancel
7889832896,250.0,325,+30.0%,done
7889832982,150.0,190,+26.7%,cancel
7889833815,250.0,330,+32.0%,cancel
7889833935,200.0,250,+25.0%,done
7889834391,180.0,220,+22.2%,done
7889835401,150.0,190,+26.7%,cancel
7889835831,300.0,370,+23.3%,done
7889835831,300.0,370,+23.3%,cancel
7889836355,150.0,190,+26.7%,cancel
7889836355,150.0,190,+26.7%,cancel
7889836639,220.0,290,+31.8%,done
7889836639,220.0,290,+31.8%,done
7889836874,150.0,195,+30.0%,cancel
7889836874,150.0,195,+30.0%,cancel
7889838898,200.0,290,+45.0%,cancel
7889839361,250.0,340,+36.0%,done
7889839361,250.0,340,+36.0%,cancel
7889840323,200.0,290,+45.0%,cancel
7889841364,200.0,280,+40.0%,done
7889843120,250.0,325,+30.0%,done
7889843169,150.0,190,+26.7%,cancel
7889843188,200.0,250,+25.0%,done
7889844217,250.0,325,+30.0%,done
7889844723,200.0,250,+25.0%,done
7889844890,200.0,250,+25.0%,done
7889847352,150.0,190,+26.7%,cancel
7889847441,200.0,250,+25.0%,done
7889847497,150.0,190,+26.7%,cancel
7889848000,200.0,250,+25.0%,done
7889848142,300.0,400,+33.3%,done
7889850587,150.0,210,+40.0%,cancel
7889850880,150.0,190,+26.7%,cancel
7889851102,150.0,190,+26.7%,cancel
7889853546,200.0,250,+25.0%,done
7889853971,200.0,330,+65.0%,cancel
7889854193,200.0,250,+25.0%,done
7889857564,200.0,260,+30.0%,done
7889857564,200.0,260,+30.0%,done
7889858060,200.0,260,+30.0%,done
7889858060,200.0,260,+30.0%,cancel
7889858733,150.0,200,+33.3%,cancel
7889858733,150.0,200,+33.3%,cancel
7889859758,200.0,250,+25.0%,cancel
7889859774,200.0,260,+30.0%,cancel
7889860476,180.0,240,+33.3%,cancel
7889863235,200.0,260,+30.0%,done
7889863477,200.0,290,+45.0%,cancel
7889867036,200.0,250,+25.0%,done
7889867958,200.0,250,+25.0%,done
7889868442,150.0,190,+26.7%,cancel
7889869397,250.0,325,+30.0%,done
7889869792,250.0,310,+24.0%,done
7889872814,150.0,190,+26.7%,cancel
7889873555,200.0,250,+25.0%,done
7889874269,150.0,190,+26.7%,cancel
7889875074,250.0,330,+32.0%,done
7889875074,250.0,330,+32.0%,done
7889875278,150.0,190,+26.7%,cancel
7889875278,150.0,190,+26.7%,cancel
7889875816,150.0,190,+26.7%,cancel
7889875816,150.0,190,+26.7%,cancel
7889876884,300.0,400,+33.3%,done
7889878025,200.0,250,+25.0%,done
7889878179,170.0,230,+35.3%,done
7889878198,150.0,190,+26.7%,cancel
7889878674,250.0,310,+24.0%,done
7889878839,200.0,250,+25.0%,done
7889879175,150.0,210,+40.0%,cancel
7889879551,200.0,240,+20.0%,done
7889879552,130.0,180,+38.5%,cancel
7889880031,200.0,240,+20.0%,done
7889881022,150.0,190,+26.7%,cancel
7889881160,250.0,325,+30.0%,done
7889881397,200.0,250,+25.0%,done
7889883304,200.0,240,+20.0%,done
7889883827,200.0,250,+25.0%,done
7889884253,200.0,250,+25.0%,done
7889884436,200.0,240,+20.0%,done
7889885573,300.0,470,+56.7%,done
7889885620,150.0,190,+26.7%,cancel
7889888240,150.0,210,+40.0%,cancel
7889889563,250.0,330,+32.0%,done
7889889904,300.0,390,+30.0%,done
7889890192,200.0,240,+20.0%,done
7889890826,250.0,325,+30.0%,done
7889891239,200.0,260,+30.0%,done
7889892478,150.0,180,+20.0%,cancel
7889892656,150.0,210,+40.0%,cancel
7889892656,150.0,210,+40.0%,cancel
7889892817,200.0,240,+20.0%,done
7889892874,400.0,480,+20.0%,cancel
7889894370,200.0,260,+30.0%,done
7889896633,150.0,210,+40.0%,cancel
7889897531,130.0,180,+38.5%,cancel
7889898507,250.0,325,+30.0%,done
7889899441,200.0,240,+20.0%,done
7889900361,180.0,220,+22.2%,done
7889900361,180.0,220,+22.2%,done
7889900731,200.0,250,+25.0%,done
7889902722,150.0,180,+20.0%,cancel
7889903243,250.0,300,+20.0%,done
7889907584,200.0,240,+20.0%,done
7889907584,200.0,240,+20.0%,cancel
7889907861,180.0,220,+22.2%,done
7889907870,250.0,315,+26.0%,done
7889910007,250.0,325,+30.0%,done
7889911956,150.0,185,+23.3%,cancel
7889912492,150.0,200,+33.3%,cancel
7889913764,180.0,240,+33.3%,cancel
7889916771,150.0,180,+20.0%,cancel
7889917733,200.0,240,+20.0%,done
7889923267,200.0,240,+20.0%,done
7889924992,200.0,240,+20.0%,done
7889925642,200.0,240,+20.0%,done
7889927005,250.0,330,+32.0%,done
7889928346,200.0,240,+20.0%,done
7889928996,150.0,180,+20.0%,cancel
7889930859,200.0,240,+20.0%,done
7889930879,180.0,220,+22.2%,done
7889932512,150.0,185,+23.3%,cancel
7889932512,150.0,185,+23.3%,cancel
7889933087,200.0,240,+20.0%,done
7889934211,200.0,240,+20.0%,done
7889937726,200.0,260,+30.0%,cancel
7889937820,400.0,540,+35.0%,done
7889937925,200.0,260,+30.0%,cancel
7889938617,250.0,340,+36.0%,cancel
7889940595,200.0,240,+20.0%,cancel
7889940595,200.0,240,+20.0%,done
7889941627,150.0,180,+20.0%,cancel
7889942316,150.0,180,+20.0%,cancel
7889943609,200.0,270,+35.0%,cancel
7889944425,150.0,185,+23.3%,cancel
7889944455,250.0,320,+28.0%,done
7889945349,150.0,180,+20.0%,cancel
7889946007,180.0,220,+22.2%,done
7889949526,150.0,180,+20.0%,cancel
7889951843,150.0,180,+20.0%,cancel
7889952717,200.0,265,+32.5%,done
7889955582,150.0,180,+20.0%,cancel
7889956171,150.0,200,+33.3%,cancel
7889956755,150.0,190,+26.7%,cancel
7889956979,150.0,180,+20.0%,cancel
7889956979,150.0,180,+20.0%,cancel
7889957373,200.0,250,+25.0%,done
7889957373,200.0,250,+25.0%,done
7889959080,150.0,180,+20.0%,cancel
7889959851,150.0,185,+23.3%,cancel
7889960523,350.0,500,+42.9%,done
7889963198,200.0,265,+32.5%,done
7889963474,250.0,320,+28.0%,done
7889968749,260.0,330,+26.9%,done
7889969230,250.0,320,+28.0%,done
7889969329,250.0,320,+28.0%,done
7889969491,200.0,270,+35.0%,done
7889970816,200.0,240,+20.0%,done
7889972662,200.0,240,+20.0%,done
7889972972,300.0,380,+26.7%,done
7889974071,200.0,240,+20.0%,done
7889975155,200.0,245,+22.5%,cancel
7889977463,250.0,320,+28.0%,done
7889977646,200.0,260,+30.0%,cancel
7889979558,250.0,320,+28.0%,done
7889981135,180.0,230,+27.8%,cancel
7889981225,200.0,240,+20.0%,done
7889982466,170.0,200,+17.6%,done
7889982508,200.0,260,+30.0%,done
7889983347,200.0,265,+32.5%,cancel
7889984675,150.0,180,+20.0%,cancel
7889985837,250.0,320,+28.0%,done
7889986650,220.0,280,+27.3%,done
7889987796,130.0,180,+38.5%,done
7889990892,200.0,245,+22.5%,done
7889991142,200.0,240,+20.0%,done
7889991935,200.0,270,+35.0%,cancel
7889993683,200.0,270,+35.0%,cancel
7889993876,200.0,270,+35.0%,cancel
7889994022,250.0,300,+20.0%,done
7889994452,150.0,185,+23.3%,cancel
7889997515,150.0,180,+20.0%,cancel
7889997972,300.0,410,+36.7%,cancel
7889998701,350.0,470,+34.3%,done
7889998943,200.0,250,+25.0%,done
7889999584,200.0,245,+22.5%,done
7890000707,150.0,205,+36.7%,cancel
7890001267,200.0,240,+20.0%,done
7890001993,200.0,240,+20.0%,done
7890002205,180.0,240,+33.3%,done
7890002430,200.0,250,+25.0%,done
7890003371,200.0,240,+20.0%,done
7890003371,200.0,240,+20.0%,done
7890005015,150.0,180,+20.0%,cancel
7890005015,150.0,180,+20.0%,cancel
7890006992,200.0,260,+30.0%,done
7890007780,200.0,245,+22.5%,done
7890007936,200.0,260,+30.0%,cancel
7890010892,200.0,240,+20.0%,done
7890013014,150.0,210,+40.0%,cancel
7890013140,100.0,160,+60.0%,cancel
7890013268,250.0,320,+28.0%,done
7890013370,150.0,180,+20.0%,cancel
7890016705,200.0,275,+37.5%,cancel
7890016944,200.0,240,+20.0%,done
7890017834,100.0,140,+40.0%,cancel
7890017898,220.0,280,+27.3%,done
7890019049,150.0,190,+26.7%,cancel
7890019078,200.0,240,+20.0%,done
7890019126,150.0,220,+46.7%,cancel
7890019989,200.0,245,+22.5%,cancel
7890019989,200.0,245,+22.5%,done
7890020076,200.0,250,+25.0%,cancel
7890021982,200.0,245,+22.5%,done
7890022977,200.0,240,+20.0%,done
7890023104,150.0,210,+40.0%,cancel
7890023589,200.0,250,+25.0%,done
7890023609,200.0,270,+35.0%,cancel
7890025180,200.0,240,+20.0%,done
7890025368,200.0,250,+25.0%,done
7890025495,200.0,250,+25.0%,done
7890025705,250.0,300,+20.0%,done
7890025824,150.0,185,+23.3%,cancel
7890029966,150.0,190,+26.7%,cancel
7890031147,400.0,540,+35.0%,done
7890031416,200.0,250,+25.0%,cancel
7890031794,250.0,320,+28.0%,done
7890032752,200.0,240,+20.0%,done
7890032811,200.0,260,+30.0%,cancel
7890033147,220.0,270,+22.7%,done
7890033203,200.0,250,+25.0%,done
7890033890,180.0,240,+33.3%,done
7890035146,200.0,280,+40.0%,cancel
7890036492,150.0,195,+30.0%,cancel
7890037430,500.0,680,+36.0%,done
7890037760,250.0,320,+28.0%,done
7890038410,150.0,210,+40.0%,cancel
7890038788,300.0,360,+20.0%,done
7890039695,200.0,260,+30.0%,cancel
7890040118,200.0,290,+45.0%,cancel
7890041478,300.0,360,+20.0%,done
7890044719,200.0,240,+20.0%,done
7890044932,200.0,280,+40.0%,cancel
7890045034,200.0,270,+35.0%,done
7890045034,200.0,270,+35.0%,cancel
7890045237,200.0,240,+20.0%,cancel
7890045428,300.0,380,+26.7%,cancel
7890045915,200.0,250,+25.0%,done
7890046672,150.0,210,+40.0%,cancel
7890047202,180.0,220,+22.2%,done
7890047626,200.0,250,+25.0%,done
7890049177,200.0,250,+25.0%,done
7890049889,200.0,240,+20.0%,done
7890050365,150.0,190,+26.7%,cancel
7890050396,150.0,190,+26.7%,cancel
7890050645,250.0,300,+20.0%,done
7890051920,200.0,280,+40.0%,cancel
7890054835,250.0,360,+44.0%,done
7890055294,150.0,210,+40.0%,cancel
7890055771,200.0,300,+50.0%,cancel
7890056092,200.0,300,+50.0%,cancel
7890056474,200.0,295,+47.5%,cancel
7890057112,150.0,210,+40.0%,cancel
7890057112,150.0,210,+40.0%,cancel
7890057174,250.0,370,+48.0%,done
7890057292,200.0,290,+45.0%,cancel
7890058812,150.0,210,+40.0%,cancel
7890059519,200.0,265,+32.5%,done
7890061414,250.0,380,+52.0%,done
7890062733,200.0,265,+32.5%,done
7890062765,200.0,265,+32.5%,done
7890062765,200.0,265,+32.5%,done
7890063372,200.0,290,+45.0%,done
7890063454,500.0,800,+60.0%,cancel
7890063755,200.0,265,+32.5%,done
7890064603,200.0,340,+70.0%,done
7890064643,250.0,360,+44.0%,done
7890065311,150.0,210,+40.0%,cancel
7890066442,200.0,280,+40.0%,done
7890067693,200.0,265,+32.5%,cancel
7890068633,150.0,210,+40.0%,cancel
7890069023,150.0,210,+40.0%,cancel
7890069023,150.0,210,+40.0%,cancel
7890069807,200.0,265,+32.5%,done
7890070246,220.0,290,+31.8%,cancel
7890070941,300.0,430,+43.3%,cancel
7890071410,200.0,280,+40.0%,done
7890072359,200.0,265,+32.5%,done
7890072748,170.0,230,+35.3%,done
7890077254,200.0,300,+50.0%,cancel
7890078200,250.0,350,+40.0%,done
7890080561,300.0,400,+33.3%,cancel
7890081032,200.0,265,+32.5%,done
7890083121,200.0,280,+40.0%,cancel
7890083616,150.0,210,+40.0%,cancel
7890086377,150.0,210,+40.0%,cancel
7890087733,200.0,290,+45.0%,done
7890089441,200.0,325,+62.5%,cancel
7890089734,250.0,360,+44.0%,cancel
7890091007,170.0,230,+35.3%,cancel
7890095303,200.0,290,+45.0%,cancel
7890096798,150.0,210,+40.0%,cancel
7890098546,200.0,265,+32.5%,cancel
7890098680,200.0,280,+40.0%,done
7890098680,200.0,280,+40.0%,cancel
7890102357,400.0,530,+32.5%,done
7890105682,200.0,280,+40.0%,done
7890106782,200.0,250,+25.0%,done
7890107067,200.0,250,+25.0%,cancel
7890107668,200.0,280,+40.0%,done
7890108919,200.0,250,+25.0%,done
7890109384,300.0,420,+40.0%,done
7890111831,200.0,280,+40.0%,cancel
7890116172,200.0,250,+25.0%,cancel
7890116590,200.0,250,+25.0%,done
7890116889,150.0,200,+33.3%,cancel
7890116973,150.0,200,+33.3%,cancel
7890117448,200.0,250,+25.0%,done
7890117586,200.0,250,+25.0%,done
7890119323,200.0,280,+40.0%,done
7890119647,200.0,250,+25.0%,done
7890119647,200.0,250,+25.0%,done
7890119872,200.0,250,+25.0%,done
7890119872,200.0,250,+25.0%,done
7890120689,260.0,370,+42.3%,cancel
7890122359,150.0,210,+40.0%,cancel
7890122445,200.0,290,+45.0%,done
7890126669,250.0,330,+32.0%,done
7890127442,150.0,200,+33.3%,cancel
7890127683,200.0,250,+25.0%,done
7890130764,250.0,310,+24.0%,done
7890130764,250.0,310,+24.0%,done
7890131845,300.0,410,+36.7%,done
7890134072,200.0,250,+25.0%,cancel
7890135067,180.0,240,+33.3%,cancel
7890135394,150.0,210,+40.0%,cancel
7890135732,200.0,250,+25.0%,done
7890138554,150.0,210,+40.0%,cancel
7890145822,200.0,280,+40.0%,cancel
7890148552,150.0,210,+40.0%,cancel
7890149009,200.0,280,+40.0%,cancel
7890228964,200.0,320,+60.0%,done
7890234486,200.0,320,+60.0%,cancel
7890237347,250.0,380,+52.0%,done
7890243268,150.0,240,+60.0%,cancel
7890244235,200.0,280,+40.0%,done
7890245091,400.0,720,+80.0%,done
7890246695,200.0,280,+40.0%,done
7890247957,150.0,210,+40.0%,cancel
7890251387,200.0,280,+40.0%,done
7890253508,200.0,300,+50.0%,cancel
7890254465,180.0,250,+38.9%,done
7890255609,200.0,290,+45.0%,done
7890256990,250.0,380,+52.0%,cancel
7890257367,900.0,1190,+32.2%,cancel
7890259013,300.0,420,+40.0%,done
7890261371,200.0,250,+25.0%,done
7890261371,200.0,250,+25.0%,done
